seqnames	start	end	name	peakId.An_kdmB_20h_HA_1	overlap.An_kdmB_20h_HA_1	peakEnrichment.An_kdmB_20h_HA_1	peakPval.An_kdmB_20h_HA_1	peakId.An_sntB_20h_HA_1	overlap.An_sntB_20h_HA_1	peakEnrichment.An_sntB_20h_HA_1	peakPval.An_sntB_20h_HA_1	peakId.An_ecoA_20h_HA_1	overlap.An_ecoA_20h_HA_1	peakEnrichment.An_ecoA_20h_HA_1	peakPval.An_ecoA_20h_HA_1	peakId.An_rpdA_20h_HA_1	overlap.An_rpdA_20h_HA_1	peakEnrichment.An_rpdA_20h_HA_1	peakPval.An_rpdA_20h_HA_1
ChrV_A_nidulans_FGSC_A4	1394242	1394480	peak_region_4092	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3895	TRUE	3.03418	16.70794
ChrV_A_nidulans_FGSC_A4	1402360	1402725	peak_region_4093	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3896	TRUE	1.66241	4.00131
ChrV_A_nidulans_FGSC_A4	1403115	1403361	peak_region_4094	An_kdmB_20h_HA_1_withCtrl_peak_2955	TRUE	2.54528	4.76654	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrV_A_nidulans_FGSC_A4	1448681	1449003	peak_region_4095	An_kdmB_20h_HA_1_withCtrl_peak_2956	TRUE	3.01695	7.42349	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrV_A_nidulans_FGSC_A4	1449109	1449427	peak_region_4096	An_kdmB_20h_HA_1_withCtrl_peak_2957	TRUE	2.39969	4.21434	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3897	TRUE	1.69779	4.04582
ChrV_A_nidulans_FGSC_A4	1453447	1453896	peak_region_4097	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_2736	TRUE	2.16757	7.17811	An_ecoA_20h_HA_1_withCtrl_peak_2237	TRUE	2.29368	3.79371	An_rpdA_20h_HA_1_withCtrl_peak_3898	TRUE	2.07862	6.03044
ChrV_A_nidulans_FGSC_A4	1463013	1463313	peak_region_4098	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3899	TRUE	2.4312	9.34745
ChrV_A_nidulans_FGSC_A4	1464739	1466226	peak_region_4099	An_kdmB_20h_HA_1_withCtrl_peak_2958	TRUE	5.76235	33.1546	An_sntB_20h_HA_1_withCtrl_peak_2737	TRUE	2.5134	16.28692	An_ecoA_20h_HA_1_withCtrl_peak_2238	TRUE	3.39832	11.3966	An_rpdA_20h_HA_1_withCtrl_peak_3900	TRUE	3.71421	45.22549
ChrV_A_nidulans_FGSC_A4	1464739	1466226	peak_region_4099	An_kdmB_20h_HA_1_withCtrl_peak_2958	TRUE	5.76235	33.1546	An_sntB_20h_HA_1_withCtrl_peak_2737	TRUE	2.5134	16.28692	An_ecoA_20h_HA_1_withCtrl_peak_2239	TRUE	3.06616	6.79683	An_rpdA_20h_HA_1_withCtrl_peak_3900	TRUE	3.71421	45.22549
ChrV_A_nidulans_FGSC_A4	1464739	1466226	peak_region_4099	An_kdmB_20h_HA_1_withCtrl_peak_2959	TRUE	6.21049	24.63978	An_sntB_20h_HA_1_withCtrl_peak_2737	TRUE	2.5134	16.28692	An_ecoA_20h_HA_1_withCtrl_peak_2238	TRUE	3.39832	11.3966	An_rpdA_20h_HA_1_withCtrl_peak_3900	TRUE	3.71421	45.22549
ChrV_A_nidulans_FGSC_A4	1464739	1466226	peak_region_4099	An_kdmB_20h_HA_1_withCtrl_peak_2959	TRUE	6.21049	24.63978	An_sntB_20h_HA_1_withCtrl_peak_2737	TRUE	2.5134	16.28692	An_ecoA_20h_HA_1_withCtrl_peak_2239	TRUE	3.06616	6.79683	An_rpdA_20h_HA_1_withCtrl_peak_3900	TRUE	3.71421	45.22549
ChrV_A_nidulans_FGSC_A4	1471291	1471490	peak_region_4100	An_kdmB_20h_HA_1_withCtrl_peak_2960	TRUE	2.54032	4.60622	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrV_A_nidulans_FGSC_A4	1475983	1476494	peak_region_4101	An_kdmB_20h_HA_1_withCtrl_peak_2961	TRUE	3.26303	9.30916	An_sntB_20h_HA_1_withCtrl_peak_2738	TRUE	3.39605	29.67365	An_ecoA_20h_HA_1_withCtrl_peak_2240	TRUE	4.21426	14.33986	An_rpdA_20h_HA_1_withCtrl_peak_3901	TRUE	3.83358	38.83319
ChrV_A_nidulans_FGSC_A4	1481246	1482625	peak_region_4102	An_kdmB_20h_HA_1_withCtrl_peak_2962	TRUE	6.20854	27.20672	An_sntB_20h_HA_1_withCtrl_peak_2739	TRUE	2.02501	6.49594	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3902	TRUE	3.05178	20.61996
ChrV_A_nidulans_FGSC_A4	1481246	1482625	peak_region_4102	An_kdmB_20h_HA_1_withCtrl_peak_2962	TRUE	6.20854	27.20672	An_sntB_20h_HA_1_withCtrl_peak_2740	TRUE	1.84092	5.19334	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3902	TRUE	3.05178	20.61996
ChrV_A_nidulans_FGSC_A4	1481246	1482625	peak_region_4102	An_kdmB_20h_HA_1_withCtrl_peak_2963	TRUE	4.78551	18.3778	An_sntB_20h_HA_1_withCtrl_peak_2739	TRUE	2.02501	6.49594	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3902	TRUE	3.05178	20.61996
ChrV_A_nidulans_FGSC_A4	1481246	1482625	peak_region_4102	An_kdmB_20h_HA_1_withCtrl_peak_2963	TRUE	4.78551	18.3778	An_sntB_20h_HA_1_withCtrl_peak_2740	TRUE	1.84092	5.19334	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3902	TRUE	3.05178	20.61996
ChrV_A_nidulans_FGSC_A4	1482859	1483760	peak_region_4103	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3903	TRUE	2.43648	13.52256
ChrV_A_nidulans_FGSC_A4	1489259	1490141	peak_region_4104	An_kdmB_20h_HA_1_withCtrl_peak_2964	TRUE	5.56729	29.4129	An_sntB_20h_HA_1_withCtrl_peak_2741	TRUE	1.91988	7.68244	An_ecoA_20h_HA_1_withCtrl_peak_2241	TRUE	3.31544	10.82407	An_rpdA_20h_HA_1_withCtrl_peak_3904	TRUE	3.13555	33.32117
ChrV_A_nidulans_FGSC_A4	1490407	1490942	peak_region_4105	An_kdmB_20h_HA_1_withCtrl_peak_2965	TRUE	3.08608	7.65305	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3905	TRUE	1.82548	5.13804
ChrV_A_nidulans_FGSC_A4	1491046	1491601	peak_region_4106	An_kdmB_20h_HA_1_withCtrl_peak_2966	TRUE	2.73704	5.9717	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3906	TRUE	1.77897	4.73589
ChrV_A_nidulans_FGSC_A4	1491741	1492004	peak_region_4107	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3907	TRUE	1.73537	5.54009
ChrV_A_nidulans_FGSC_A4	1492221	1493772	peak_region_4108	An_kdmB_20h_HA_1_withCtrl_peak_2967	TRUE	5.81628	46.43171	An_sntB_20h_HA_1_withCtrl_peak_2742	TRUE	2.1395	15.79031	An_ecoA_20h_HA_1_withCtrl_peak_2242	TRUE	2.38369	7.79203	An_rpdA_20h_HA_1_withCtrl_peak_3908	TRUE	3.12904	41.66266
ChrV_A_nidulans_FGSC_A4	1496013	1496693	peak_region_4109	An_kdmB_20h_HA_1_withCtrl_peak_2968	TRUE	4.16905	13.29755	An_sntB_20h_HA_1_withCtrl_peak_2743	TRUE	3.02793	19.27917	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3909	TRUE	3.88622	33.7073
ChrV_A_nidulans_FGSC_A4	1504509	1504976	peak_region_4110	An_kdmB_20h_HA_1_withCtrl_peak_2969	TRUE	3.86607	11.15831	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_2243	TRUE	3.19062	7.57753	An_rpdA_20h_HA_1_withCtrl_peak_3910	TRUE	2.59834	12.95176
ChrV_A_nidulans_FGSC_A4	1510798	1511003	peak_region_4111	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3911	TRUE	1.60334	3.26024
ChrV_A_nidulans_FGSC_A4	1511222	1512253	peak_region_4112	An_kdmB_20h_HA_1_withCtrl_peak_2970	TRUE	2.82519	7.64665	An_sntB_20h_HA_1_withCtrl_peak_2744	TRUE	2.09499	9.54881	An_ecoA_20h_HA_1_withCtrl_peak_2244	TRUE	2.9747	7.28198	An_rpdA_20h_HA_1_withCtrl_peak_3912	TRUE	3.35768	25.71656
ChrV_A_nidulans_FGSC_A4	1523501	1523723	peak_region_4113	An_kdmB_20h_HA_1_withCtrl_peak_2971	TRUE	3.10442	7.31117	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA
ChrV_A_nidulans_FGSC_A4	1530745	1531678	peak_region_4114	An_kdmB_20h_HA_1_withCtrl_peak_2972	TRUE	4.8447	22.3685	An_sntB_20h_HA_1_withCtrl_peak_2745	TRUE	4.25033	48.14844	An_ecoA_20h_HA_1_withCtrl_peak_2245	TRUE	2.7185	6.56888	An_rpdA_20h_HA_1_withCtrl_peak_3913	TRUE	4.33274	53.3915
ChrV_A_nidulans_FGSC_A4	1532501	1533086	peak_region_4115	An_kdmB_20h_HA_1_withCtrl_peak_2973	TRUE	6.27857	29.20005	An_sntB_20h_HA_1_withCtrl_peak_2746	TRUE	3.44208	27.25114	An_ecoA_20h_HA_1_withCtrl_peak_2246	TRUE	3.37141	9.25266	An_rpdA_20h_HA_1_withCtrl_peak_3914	TRUE	3.34147	26.94035
ChrV_A_nidulans_FGSC_A4	1541282	1541622	peak_region_4116	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3915	TRUE	2.12913	7.50286
ChrV_A_nidulans_FGSC_A4	1547869	1549155	peak_region_4117	An_kdmB_20h_HA_1_withCtrl_peak_2974	TRUE	3.81791	11.00004	An_sntB_20h_HA_1_withCtrl_peak_2747	TRUE	2.25932	8.93766	An_ecoA_20h_HA_1_withCtrl_peak_2247	TRUE	2.83611	5.93345	An_rpdA_20h_HA_1_withCtrl_peak_3916	TRUE	1.8365	6.70089
ChrV_A_nidulans_FGSC_A4	1547869	1549155	peak_region_4117	An_kdmB_20h_HA_1_withCtrl_peak_2974	TRUE	3.81791	11.00004	An_sntB_20h_HA_1_withCtrl_peak_2748	TRUE	2.40577	10.87143	An_ecoA_20h_HA_1_withCtrl_peak_2247	TRUE	2.83611	5.93345	An_rpdA_20h_HA_1_withCtrl_peak_3916	TRUE	1.8365	6.70089
ChrV_A_nidulans_FGSC_A4	1553694	1556876	peak_region_4118	An_kdmB_20h_HA_1_withCtrl_peak_2975	TRUE	6.13292	26.49873	An_sntB_20h_HA_1_withCtrl_peak_2749	TRUE	2.94431	26.61559	An_ecoA_20h_HA_1_withCtrl_peak_2248	TRUE	4.92506	19.25236	An_rpdA_20h_HA_1_withCtrl_peak_3917	TRUE	4.4179	49.20453
ChrV_A_nidulans_FGSC_A4	1561775	1562036	peak_region_4119	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3918	TRUE	1.60368	3.76286
ChrV_A_nidulans_FGSC_A4	1583538	1583860	peak_region_4120	An_kdmB_20h_HA_1_withCtrl_peak_2976	TRUE	2.64646	6.15225	An_sntB_20h_HA_1_withCtrl_peak_2750	TRUE	1.78368	5.22825	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3919	TRUE	2.01914	8.22608
ChrV_A_nidulans_FGSC_A4	1589704	1590023	peak_region_4121	An_kdmB_20h_HA_1_withCtrl_peak_2977	TRUE	1.98841	3.38382	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3920	TRUE	2.66474	16.89639
ChrV_A_nidulans_FGSC_A4	1594225	1594549	peak_region_4122	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_2249	TRUE	2.56853	4.83296	An_rpdA_20h_HA_1_withCtrl_peak_3921	TRUE	1.93385	6.24955
ChrV_A_nidulans_FGSC_A4	1615741	1616708	peak_region_4123	An_kdmB_20h_HA_1_withCtrl_peak_2978	TRUE	2.26208	28.03131	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_2250	TRUE	1.4539	4.99668	NA	FALSE	NA	NA
ChrV_A_nidulans_FGSC_A4	1678276	1678746	peak_region_4124	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3922	TRUE	2.39265	8.94024
ChrV_A_nidulans_FGSC_A4	1680894	1681153	peak_region_4125	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3923	TRUE	2.04395	6.03345
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2979	TRUE	4.62913	14.50939	An_sntB_20h_HA_1_withCtrl_peak_2751	TRUE	3.29965	20.98724	An_ecoA_20h_HA_1_withCtrl_peak_2251	TRUE	3.60747	8.81942	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2979	TRUE	4.62913	14.50939	An_sntB_20h_HA_1_withCtrl_peak_2751	TRUE	3.29965	20.98724	An_ecoA_20h_HA_1_withCtrl_peak_2252	TRUE	2.98115	6.35586	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2979	TRUE	4.62913	14.50939	An_sntB_20h_HA_1_withCtrl_peak_2752	TRUE	2.63915	17.14964	An_ecoA_20h_HA_1_withCtrl_peak_2251	TRUE	3.60747	8.81942	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2979	TRUE	4.62913	14.50939	An_sntB_20h_HA_1_withCtrl_peak_2752	TRUE	2.63915	17.14964	An_ecoA_20h_HA_1_withCtrl_peak_2252	TRUE	2.98115	6.35586	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2980	TRUE	3.91461	13.49148	An_sntB_20h_HA_1_withCtrl_peak_2751	TRUE	3.29965	20.98724	An_ecoA_20h_HA_1_withCtrl_peak_2251	TRUE	3.60747	8.81942	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2980	TRUE	3.91461	13.49148	An_sntB_20h_HA_1_withCtrl_peak_2751	TRUE	3.29965	20.98724	An_ecoA_20h_HA_1_withCtrl_peak_2252	TRUE	2.98115	6.35586	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2980	TRUE	3.91461	13.49148	An_sntB_20h_HA_1_withCtrl_peak_2752	TRUE	2.63915	17.14964	An_ecoA_20h_HA_1_withCtrl_peak_2251	TRUE	3.60747	8.81942	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1686329	1688338	peak_region_4126	An_kdmB_20h_HA_1_withCtrl_peak_2980	TRUE	3.91461	13.49148	An_sntB_20h_HA_1_withCtrl_peak_2752	TRUE	2.63915	17.14964	An_ecoA_20h_HA_1_withCtrl_peak_2252	TRUE	2.98115	6.35586	An_rpdA_20h_HA_1_withCtrl_peak_3924	TRUE	3.61445	37.43274
ChrV_A_nidulans_FGSC_A4	1688605	1689276	peak_region_4127	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3925	TRUE	1.60711	4.17824
ChrV_A_nidulans_FGSC_A4	1689345	1689557	peak_region_4128	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3926	TRUE	1.77849	4.04626
ChrV_A_nidulans_FGSC_A4	1689630	1691381	peak_region_4129	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_2753	TRUE	1.88137	4.7625	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3927	TRUE	2.65621	13.00983
ChrV_A_nidulans_FGSC_A4	1706093	1706673	peak_region_4130	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_2754	TRUE	1.84919	4.46592	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3928	TRUE	2.98155	15.95309
ChrV_A_nidulans_FGSC_A4	1712830	1713161	peak_region_4131	NA	FALSE	NA	NA	An_sntB_20h_HA_1_withCtrl_peak_2755	TRUE	1.85244	4.78256	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3929	TRUE	2.26143	8.45107
ChrV_A_nidulans_FGSC_A4	1715213	1715780	peak_region_4132	An_kdmB_20h_HA_1_withCtrl_peak_2981	TRUE	3.26613	7.80805	An_sntB_20h_HA_1_withCtrl_peak_2756	TRUE	1.90785	5.55125	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3930	TRUE	2.46143	11.13009
ChrV_A_nidulans_FGSC_A4	1716461	1717003	peak_region_4133	An_kdmB_20h_HA_1_withCtrl_peak_2982	TRUE	2.49282	5.74598	An_sntB_20h_HA_1_withCtrl_peak_2757	TRUE	2.97558	20.76731	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3931	TRUE	3.9163	39.53093
ChrV_A_nidulans_FGSC_A4	1725672	1725997	peak_region_4134	An_kdmB_20h_HA_1_withCtrl_peak_2983	TRUE	2.06795	3.7467800000000002	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3932	TRUE	2.44734	10.7149
ChrV_A_nidulans_FGSC_A4	1731548	1732129	peak_region_4135	An_kdmB_20h_HA_1_withCtrl_peak_2984	TRUE	4.78415	21.41541	An_sntB_20h_HA_1_withCtrl_peak_2758	TRUE	2.9243	21.50285	An_ecoA_20h_HA_1_withCtrl_peak_2253	TRUE	2.53727	5.61869	An_rpdA_20h_HA_1_withCtrl_peak_3933	TRUE	3.46651	33.52034
ChrV_A_nidulans_FGSC_A4	1735263	1737365	peak_region_4136	An_kdmB_20h_HA_1_withCtrl_peak_2985	TRUE	7.00826	46.64618	An_sntB_20h_HA_1_withCtrl_peak_2759	TRUE	4.26777	54.30866	An_ecoA_20h_HA_1_withCtrl_peak_2254	TRUE	2.22455	3.71682	An_rpdA_20h_HA_1_withCtrl_peak_3934	TRUE	4.57915	62.83923
ChrV_A_nidulans_FGSC_A4	1735263	1737365	peak_region_4136	An_kdmB_20h_HA_1_withCtrl_peak_2985	TRUE	7.00826	46.64618	An_sntB_20h_HA_1_withCtrl_peak_2759	TRUE	4.26777	54.30866	An_ecoA_20h_HA_1_withCtrl_peak_2255	TRUE	4.51614	18.92619	An_rpdA_20h_HA_1_withCtrl_peak_3934	TRUE	4.57915	62.83923
ChrV_A_nidulans_FGSC_A4	1737459	1737988	peak_region_4137	An_kdmB_20h_HA_1_withCtrl_peak_2986	TRUE	3.75239	9.75003	An_sntB_20h_HA_1_withCtrl_peak_2760	TRUE	2.21747	7.70746	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3935	TRUE	3.52127	25.28896
ChrV_A_nidulans_FGSC_A4	1753493	1753816	peak_region_4138	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3936	TRUE	1.98905	6.86996
ChrV_A_nidulans_FGSC_A4	1754863	1755417	peak_region_4139	An_kdmB_20h_HA_1_withCtrl_peak_2987	TRUE	3.83576	13.182	An_sntB_20h_HA_1_withCtrl_peak_2761	TRUE	2.71482	17.10104	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3937	TRUE	2.9341	23.20831
ChrV_A_nidulans_FGSC_A4	1757904	1758296	peak_region_4140	An_kdmB_20h_HA_1_withCtrl_peak_2988	TRUE	2.54032	4.60622	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3938	TRUE	2.31232	8.67528
ChrV_A_nidulans_FGSC_A4	1759230	1759564	peak_region_4141	An_kdmB_20h_HA_1_withCtrl_peak_2989	TRUE	2.57504	4.40287	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_2256	TRUE	2.6766200000000002	4.66007	An_rpdA_20h_HA_1_withCtrl_peak_3939	TRUE	1.8291	4.21802
ChrV_A_nidulans_FGSC_A4	1761184	1761710	peak_region_4142	An_kdmB_20h_HA_1_withCtrl_peak_2990	TRUE	4.43446	15.13333	An_sntB_20h_HA_1_withCtrl_peak_2762	TRUE	2.94238	18.26325	An_ecoA_20h_HA_1_withCtrl_peak_2257	TRUE	3.36556	8.55755	An_rpdA_20h_HA_1_withCtrl_peak_3940	TRUE	4.01942	36.23285
ChrV_A_nidulans_FGSC_A4	1768053	1768377	peak_region_4143	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3941	TRUE	1.61638	4.08353
ChrV_A_nidulans_FGSC_A4	1772666	1773120	peak_region_4144	An_kdmB_20h_HA_1_withCtrl_peak_2991	TRUE	4.02287	14.47191	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3942	TRUE	3.38586	26.92647
ChrV_A_nidulans_FGSC_A4	1780064	1781585	peak_region_4145	An_kdmB_20h_HA_1_withCtrl_peak_2992	TRUE	3.12098	7.97085	An_sntB_20h_HA_1_withCtrl_peak_2763	TRUE	2.65856	13.40858	An_ecoA_20h_HA_1_withCtrl_peak_2258	TRUE	3.56469	9.90683	An_rpdA_20h_HA_1_withCtrl_peak_3943	TRUE	3.55032	29.15047
ChrV_A_nidulans_FGSC_A4	1785322	1785703	peak_region_4146	An_kdmB_20h_HA_1_withCtrl_peak_2993	TRUE	2.69453	5.35095	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3944	TRUE	1.67348	3.69359
ChrV_A_nidulans_FGSC_A4	1787536	1788839	peak_region_4147	An_kdmB_20h_HA_1_withCtrl_peak_2994	TRUE	3.72409	11.71283	An_sntB_20h_HA_1_withCtrl_peak_2764	TRUE	2.92389	19.79592	An_ecoA_20h_HA_1_withCtrl_peak_2259	TRUE	4.30818	15.28707	An_rpdA_20h_HA_1_withCtrl_peak_3945	TRUE	3.72862	35.35431
ChrV_A_nidulans_FGSC_A4	1787536	1788839	peak_region_4147	An_kdmB_20h_HA_1_withCtrl_peak_2994	TRUE	3.72409	11.71283	An_sntB_20h_HA_1_withCtrl_peak_2765	TRUE	1.94769	6.51085	An_ecoA_20h_HA_1_withCtrl_peak_2259	TRUE	4.30818	15.28707	An_rpdA_20h_HA_1_withCtrl_peak_3945	TRUE	3.72862	35.35431
ChrV_A_nidulans_FGSC_A4	1793331	1798962	peak_region_4148	An_kdmB_20h_HA_1_withCtrl_peak_2995	TRUE	10.88285	94.5649	An_sntB_20h_HA_1_withCtrl_peak_2766	TRUE	4.11465	61.1067	An_ecoA_20h_HA_1_withCtrl_peak_2260	TRUE	2.7834	6.80064	An_rpdA_20h_HA_1_withCtrl_peak_3946	TRUE	4.97591	77.74947
ChrV_A_nidulans_FGSC_A4	1793331	1798962	peak_region_4148	An_kdmB_20h_HA_1_withCtrl_peak_2995	TRUE	10.88285	94.5649	An_sntB_20h_HA_1_withCtrl_peak_2766	TRUE	4.11465	61.1067	An_ecoA_20h_HA_1_withCtrl_peak_2261	TRUE	4.52016	20.21959	An_rpdA_20h_HA_1_withCtrl_peak_3946	TRUE	4.97591	77.74947
ChrV_A_nidulans_FGSC_A4	1799528	1800808	peak_region_4149	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3947	TRUE	2.14359	12.76149
ChrV_A_nidulans_FGSC_A4	1802679	1803258	peak_region_4150	An_kdmB_20h_HA_1_withCtrl_peak_2996	TRUE	2.90021	7.39406	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3948	TRUE	2.80739	18.37526
ChrV_A_nidulans_FGSC_A4	1803350	1805308	peak_region_4151	An_kdmB_20h_HA_1_withCtrl_peak_2997	TRUE	9.86991	94.83835	An_sntB_20h_HA_1_withCtrl_peak_2767	TRUE	4.82696	92.95197	An_ecoA_20h_HA_1_withCtrl_peak_2262	TRUE	4.04764	17.3975	An_rpdA_20h_HA_1_withCtrl_peak_3949	TRUE	5.10622	94.71327
ChrV_A_nidulans_FGSC_A4	1805558	1806025	peak_region_4152	An_kdmB_20h_HA_1_withCtrl_peak_2998	TRUE	2.33025	3.76932	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3950	TRUE	1.97273	6.174
ChrV_A_nidulans_FGSC_A4	1808599	1808942	peak_region_4153	An_kdmB_20h_HA_1_withCtrl_peak_2999	TRUE	3.19592	8.013	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3951	TRUE	2.20985	9.59358
ChrV_A_nidulans_FGSC_A4	1809176	1809520	peak_region_4154	An_kdmB_20h_HA_1_withCtrl_peak_3000	TRUE	4.2954	13.12625	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_3952	TRUE	2.25608	8.16929
ChrV_A_nidulans_FGSC_A4	1811616	1813805	peak_region_4155	An_kdmB_20h_HA_1_withCtrl_peak_3001	TRUE	4.06381	16.62299	An_sntB_20h_HA_1_withCtrl_peak_2768	TRUE	3.14642	30.49993	An_ecoA_20h_HA_1_withCtrl_peak_2263	TRUE	2.96025	8.9212	An_rpdA_20h_HA_1_withCtrl_peak_3953	TRUE	4.84846	53.06245
