hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	GO.ID	Term	weightedFisher	Annotated	Significant	Expected	richFactor	log10_pval	Genes
TRUE	TRUE	TRUE	TRUE	15	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.0023	13	7	2.15	0.538	2.638	AN0988,AN1096,AN3755,AN4984,AN5156,AN5822,AN9500
TRUE	TRUE	TRUE	TRUE	15	GO:0045944	positive regulation of transcription by RNA polymerase II	0.00231	108	27	17.9	0.25	2.636	AN0241,AN0689,AN10191,AN1227,AN1303,AN1425,AN1518,AN2852,AN2911,AN2944,AN2996,AN3224,AN3506,AN3688,AN4785,AN4987,AN5651,AN5747,AN5752,AN6505,AN6733,AN7468,AN7572,AN7661,AN8858,AN8978,AN9397
TRUE	TRUE	TRUE	TRUE	15	GO:0006696	ergosterol biosynthetic process	0.00245	34	13	5.63	0.382	2.611	AN0608,AN11008,AN2311,AN3869,AN4042,AN4329,AN4923,AN5823,AN6506,AN6973,AN7146,AN7661,AN8283
TRUE	TRUE	TRUE	TRUE	15	GO:0006338	chromatin remodeling	0.00268	60	18	9.94	0.3	2.572	AN0098,AN0733,AN11131,AN1984,AN2885,AN2911,AN3067,AN3071,AN5099,AN5747,AN6195,AN6505,AN6542,AN8039,AN8211,AN8667,AN8978,AN9100
TRUE	TRUE	TRUE	TRUE	15	GO:0006633	fatty acid biosynthetic process	0.00268	49	19	8.12	0.388	2.572	AN0640,AN0918,AN1037,AN3638,AN4135,AN4592,AN5028,AN6126,AN6505,AN6506,AN6555,AN6731,AN6973,AN7873,AN7880,AN8117,AN8907,AN9407,AN9408
TRUE	TRUE	TRUE	TRUE	15	GO:0070793	regulation of conidiophore development	0.00325	10	7	1.66	0.7	2.488	AN0363,AN0988,AN1052,AN1800,AN4563,AN5836,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0070879	fungal-type cell wall beta-glucan metabolic process	0.00326	5	4	0.83	0.8	2.487	AN3729,AN3730,AN4052,AN7657
TRUE	TRUE	TRUE	TRUE	15	GO:0034354	'de novo' NAD biosynthetic process from tryptophan	0.00326	5	4	0.83	0.8	2.487	AN11252,AN2509,AN5200,AN5952
TRUE	TRUE	TRUE	TRUE	15	GO:0007234	osmosensory signaling via phosphorelay pathway	0.00326	5	4	0.83	0.8	2.487	AN1800,AN2005,AN3688,AN4479
TRUE	TRUE	TRUE	TRUE	15	GO:0009408	response to heat	0.00383	73	26	12.1	0.356	2.417	AN0182,AN0410,AN0858,AN1015,AN1282,AN1652,AN2731,AN2911,AN4310,AN4462,AN4501,AN4668,AN4702,AN4897,AN4987,AN5129,AN5523,AN5602,AN5755,AN5975,AN6849,AN7513,AN7572,AN8269,AN8643,AN9450
TRUE	TRUE	TRUE	TRUE	15	GO:0075308	negative regulation of conidium formation	0.00445	11	6	1.82	0.545	2.352	AN0363,AN1052,AN3607,AN5156,AN8129,AN9121
TRUE	TRUE	TRUE	TRUE	15	GO:0042981	regulation of apoptotic process	0.00448	8	5	1.33	0.625	2.349	AN0182,AN0394,AN10614,AN4501,AN8269
TRUE	TRUE	TRUE	TRUE	15	GO:0071474	cellular hyperosmotic response	0.00448	8	5	1.33	0.625	2.349	AN0351,AN3688,AN4479,AN4668,AN5563
TRUE	TRUE	TRUE	TRUE	15	GO:0070588	calcium ion transmembrane transport	0.00448	17	6	2.82	0.353	2.349	AN1189,AN1628,AN1950,AN4814,AN4920,AN7571
TRUE	TRUE	TRUE	TRUE	15	GO:0006096	glycolytic process	0.0045	25	10	4.14	0.4	2.347	AN1918,AN3223,AN3641,AN3954,AN4462,AN5210,AN5604,AN5746,AN8041,AN8689
TRUE	TRUE	TRUE	TRUE	15	GO:0019933	cAMP-mediated signaling	0.00454	14	5	2.32	0.357	2.343	AN0182,AN2130,AN2911,AN4419,AN4987
TRUE	TRUE	TRUE	TRUE	15	GO:0048315	conidium formation	0.00557	132	45	21.87	0.341	2.254	AN0055,AN0182,AN0279,AN0363,AN0410,AN0863,AN1052,AN10610,AN1189,AN1536,AN1555,AN1848,AN2009,AN2421,AN2523,AN2740,AN2742,AN2911,AN3416,AN3607,AN3688,AN3719,AN4563,AN4566,AN4695,AN4935,AN4987,AN5156,AN5296,AN5755,AN5757,AN5836,AN5893,AN6230,AN6243,AN6317,AN6318,AN6566,AN7030,AN7542,AN7657,AN7687,AN8129,AN9121,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0000909	sporocarp development involved in sexual reproduction	0.00589	110	33	18.23	0.3	2.23	AN0098,AN0279,AN0410,AN0641,AN0988,AN10223,AN1222,AN1402,AN1536,AN1848,AN2290,AN2505,AN2701,AN2742,AN3036,AN3416,AN3607,AN3719,AN3813,AN4483,AN4702,AN4935,AN5156,AN5457,AN5651,AN5759,AN5836,AN6243,AN6505,AN8741,AN9008,AN9408,AN9450
TRUE	TRUE	TRUE	TRUE	15	GO:0000160	phosphorelay signal transduction system	0.00629	20	11	3.31	0.55	2.201	AN1800,AN2005,AN2581,AN3102,AN3214,AN3688,AN4479,AN4818,AN5296,AN7572,AN9008
TRUE	TRUE	TRUE	TRUE	15	GO:0070873	regulation of glycogen metabolic process	0.00767	12	6	1.99	0.5	2.115	AN11098,AN2421,AN4987,AN7610,AN7661,AN8667
TRUE	TRUE	TRUE	TRUE	15	GO:0071705	nitrogen compound transport	0.00814	431	101	71.42	0.234	2.089	AN0056,AN0182,AN0275,AN0285,AN0351,AN0399,AN0417,AN0418,AN0643,AN0660,AN0771,AN0821,AN1008,AN1061,AN10610,AN10676,AN10689,AN10905,AN1126,AN1181,AN1223,AN12476,AN1282,AN1379,AN1632,AN1659,AN1950,AN2014,AN2142,AN2266,AN2418,AN2687,AN2731,AN2962,AN3113,AN3149,AN3150,AN3345,AN3347,AN3352,AN3408,AN3642,AN3643,AN3663,AN3706,AN3720,AN3747,AN3803,AN3919,AN4293,AN4328,AN4387,AN4402,AN4501,AN4589,AN4899,AN4915,AN4935,AN4987,AN5129,AN5131,AN5132,AN5226,AN5441,AN5482,AN5493,AN5579,AN5681,AN5715,AN5740,AN5801,AN5819,AN5832,AN5991,AN6010,AN6014,AN6118,AN6126,AN6195,AN6243,AN6505,AN6542,AN6651,AN6730,AN6920,AN7188,AN7304,AN7463,AN7649,AN7659,AN7687,AN7729,AN8040,AN8041,AN8279,AN8647,AN8672,AN8785,AN8805,AN8834,AN8915
TRUE	TRUE	TRUE	TRUE	15	GO:0006875	cellular metal ion homeostasis	0.0083	76	27	12.59	0.355	2.081	AN0176,AN0241,AN0607,AN1189,AN1265,AN1628,AN1833,AN1950,AN2919,AN3681,AN4655,AN4814,AN4920,AN4990,AN5132,AN5823,AN5856,AN6541,AN6566,AN7250,AN7468,AN7567,AN7571,AN7661,AN8029,AN8251,AN8830
TRUE	TRUE	TRUE	TRUE	15	GO:0008643	carbohydrate transport	0.00847	26	9	4.31	0.346	2.072	AN10676,AN10689,AN3113,AN3515,AN5860,AN6669,AN8347,AN8689,AN9168
TRUE	TRUE	TRUE	TRUE	15	GO:0071333	cellular response to glucose stimulus	0.00848	15	7	2.49	0.467	2.072	AN0182,AN1052,AN2130,AN2911,AN3607,AN4987,AN5757
TRUE	TRUE	TRUE	TRUE	15	GO:0062014	negative regulation of small molecule metabolic process	0.00848	11	6	1.82	0.545	2.072	AN1052,AN1226,AN1761,AN4500,AN7513,AN8797
TRUE	TRUE	TRUE	TRUE	15	GO:0008360	regulation of cell shape	0.00849	38	10	6.3	0.263	2.071	AN0134,AN0182,AN0410,AN1334,AN2687,AN4214,AN5740,AN6542,AN7030,AN7576
TRUE	TRUE	TRUE	TRUE	15	GO:0034221	fungal-type cell wall chitin biosynthetic process	0.0085	6	4	0.99	0.667	2.071	AN1069,AN10709,AN4501,AN4566
TRUE	TRUE	TRUE	TRUE	15	GO:0042128	nitrate assimilation	0.0085	6	4	0.99	0.667	2.071	AN1006,AN1007,AN8168,AN8667
TRUE	TRUE	TRUE	TRUE	15	GO:0006636	unsaturated fatty acid biosynthetic process	0.0085	6	4	0.99	0.667	2.071	AN1037,AN4135,AN5028,AN6731
TRUE	TRUE	TRUE	TRUE	15	GO:0034635	glutathione transport	0.0085	6	4	0.99	0.667	2.071	AN12476,AN3150,AN7188,AN7729
TRUE	TRUE	TRUE	TRUE	15	GO:0015846	polyamine transport	0.0085	6	4	0.99	0.667	2.071	AN0418,AN1061,AN10905,AN4328
TRUE	TRUE	TRUE	TRUE	15	GO:0005992	trehalose biosynthetic process	0.0087	9	5	1.49	0.556	2.06	AN0363,AN10533,AN5523,AN8639,AN9148
TRUE	TRUE	TRUE	TRUE	15	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	0.0087	9	5	1.49	0.556	2.06	AN0241,AN3688,AN4987,AN7572,AN7661
TRUE	TRUE	TRUE	TRUE	15	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	0.0087	9	5	1.49	0.556	2.06	AN0241,AN2911,AN3688,AN7661,AN9397
TRUE	TRUE	TRUE	TRUE	15	GO:0098656	anion transmembrane transport	0.00958	69	20	11.43	0.29	2.019	AN0870,AN10676,AN10905,AN1612,AN1659,AN3345,AN3347,AN3663,AN4387,AN4402,AN5226,AN5801,AN6118,AN6279,AN6703,AN7188,AN7729,AN8274,AN8279,AN8785
TRUE	TRUE	TRUE	TRUE	15	GO:0030476	ascospore wall assembly	0.0097	16	7	2.65	0.438	2.013	AN1555,AN3148,AN4390,AN4419,AN4566,AN6542,AN9380
TRUE	TRUE	TRUE	TRUE	15	GO:0042144	vacuole fusion, non-autophagic	0.01224	21	8	3.48	0.381	1.912	AN0170,AN0802,AN10637,AN12017,AN1334,AN5740,AN5746,AN7729
TRUE	TRUE	TRUE	TRUE	15	GO:0044275	cellular carbohydrate catabolic process	0.01401	66	19	10.94	0.288	1.854	AN0034,AN0787,AN1015,AN10420,AN10550,AN10599,AN2017,AN3368,AN3515,AN3641,AN3954,AN4102,AN4843,AN5672,AN6697,AN7610,AN8347,AN9064,AN9340
TRUE	TRUE	TRUE	TRUE	15	GO:0042752	regulation of circadian rhythm	0.01418	24	8	3.98	0.333	1.848	AN0241,AN0410,AN1848,AN3581,AN3607,AN4563,AN4987,AN5457
TRUE	TRUE	TRUE	TRUE	15	GO:0035556	intracellular signal transduction	0.01454	189	49	31.32	0.259	1.837	AN0182,AN0655,AN0664,AN10614,AN1126,AN12017,AN1283,AN1334,AN1612,AN1800,AN1989,AN2005,AN2130,AN2581,AN2687,AN2911,AN3102,AN3214,AN3688,AN3719,AN3946,AN4171,AN4322,AN4369,AN4419,AN4479,AN4501,AN4702,AN4818,AN4915,AN4987,AN5195,AN5296,AN5482,AN5660,AN5677,AN5740,AN5768,AN5822,AN5832,AN5893,AN6210,AN6249,AN6982,AN7506,AN7572,AN8831,AN9008,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0048523	negative regulation of cellular process	0.01467	369	75	61.15	0.203	1.834	AN0241,AN0363,AN0410,AN0641,AN0988,AN10191,AN1052,AN10610,AN10614,AN1226,AN1227,AN1761,AN1800,AN1950,AN1984,AN2126,AN2141,AN2290,AN2500,AN2555,AN2731,AN2742,AN2862,AN2911,AN2965,AN2995,AN3067,AN3071,AN3468,AN3506,AN3587,AN3607,AN3730,AN3919,AN3946,AN4295,AN4322,AN4360,AN4483,AN4500,AN4501,AN4935,AN4969,AN4987,AN5028,AN5129,AN5156,AN5170,AN5351,AN5482,AN5740,AN5747,AN5755,AN5822,AN5893,AN6067,AN6195,AN6243,AN6505,AN6733,AN6982,AN7169,AN7303,AN7468,AN7506,AN7513,AN8039,AN8129,AN8168,AN8211,AN8251,AN8797,AN8858,AN9121,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0000768	syncytium formation by plasma membrane fusion	0.01468	29	10	4.81	0.345	1.833	AN1848,AN2701,AN3719,AN4264,AN4702,AN5131,AN5169,AN5457,AN5458,AN8831
TRUE	TRUE	TRUE	TRUE	15	GO:0006334	nucleosome assembly	0.01502	17	7	2.82	0.412	1.823	AN0733,AN0734,AN3067,AN3468,AN3469,AN6554,AN8039
TRUE	TRUE	TRUE	TRUE	15	GO:0045744	negative regulation of G-protein coupled receptor protein signaling pathway	0.01505	10	5	1.66	0.5	1.822	AN2555,AN2911,AN4987,AN5755,AN5893
TRUE	TRUE	TRUE	TRUE	15	GO:0015695	organic cation transport	0.01505	10	5	1.66	0.5	1.822	AN0418,AN10905,AN4328,AN6014,AN7463
TRUE	TRUE	TRUE	TRUE	15	GO:1901136	carbohydrate derivative catabolic process	0.01509	47	10	7.79	0.213	1.821	AN0271,AN0351,AN12279,AN1428,AN3787,AN4591,AN5558,AN6405,AN7436,AN8241
TRUE	TRUE	TRUE	TRUE	15	GO:0006486	protein glycosylation	0.0151	55	11	9.11	0.2	1.821	AN0086,AN0210,AN0787,AN10709,AN4071,AN4727,AN5586,AN5682,AN6857,AN8226,AN9148
TRUE	TRUE	TRUE	TRUE	15	GO:0071396	cellular response to lipid	0.01569	50	20	8.29	0.4	1.804	AN0179,AN0182,AN0240,AN0771,AN1037,AN10518,AN1800,AN2435,AN4159,AN4376,AN4479,AN4667,AN4695,AN5129,AN5564,AN5746,AN5886,AN5999,AN6505,AN8269
TRUE	TRUE	TRUE	TRUE	15	GO:0007584	response to nutrient	0.01576	31	14	5.14	0.452	1.802	AN0182,AN0394,AN0554,AN0988,AN2944,AN3587,AN3688,AN4785,AN6195,AN6505,AN6982,AN7468,AN7513,AN8168
TRUE	TRUE	TRUE	TRUE	15	GO:0043943	regulation of asexual sporulation resulting in formation of a cellular spore	0.01581	25	11	4.14	0.44	1.801	AN0182,AN0186,AN0641,AN1052,AN2059,AN2742,AN4987,AN5028,AN5836,AN8741,AN8945
TRUE	TRUE	TRUE	TRUE	15	GO:0006038	cell wall chitin biosynthetic process	0.01585	10	7	1.66	0.7	1.8	AN1069,AN10709,AN1555,AN4501,AN4566,AN6318,AN7576
TRUE	TRUE	TRUE	TRUE	15	GO:0006084	acetyl-CoA metabolic process	0.01589	15	6	2.49	0.4	1.799	AN1547,AN2311,AN3869,AN4923,AN5626,AN6279
TRUE	TRUE	TRUE	TRUE	15	GO:0033246	positive regulation of penicillin metabolic process	0.0159	11	5	1.82	0.455	1.799	AN0807,AN1052,AN3719,AN8741,AN9008
TRUE	TRUE	TRUE	TRUE	15	GO:0071852	fungal-type cell wall organization or biogenesis	0.01683	145	39	24.03	0.269	1.774	AN0235,AN0241,AN10311,AN1069,AN10709,AN11152,AN1189,AN1555,AN1950,AN3113,AN3148,AN3152,AN3719,AN3729,AN3730,AN3914,AN4052,AN4169,AN4390,AN4419,AN4501,AN4515,AN4566,AN5586,AN5660,AN5740,AN5746,AN6317,AN6318,AN6542,AN6566,AN6733,AN7511,AN7533,AN7576,AN7657,AN7700,AN8117,AN9380
TRUE	TRUE	TRUE	TRUE	15	GO:1900443	regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.01711	25	11	4.14	0.44	1.767	AN0098,AN0182,AN0689,AN1800,AN3688,AN3719,AN4479,AN4501,AN4745,AN4987,AN7189
TRUE	TRUE	TRUE	TRUE	15	GO:0006541	glutamine metabolic process	0.01725	7	4	1.16	0.571	1.763	AN0565,AN4159,AN4376,AN5134
TRUE	TRUE	TRUE	TRUE	15	GO:0008361	regulation of cell size	0.01725	7	4	1.16	0.571	1.763	AN3688,AN3729,AN5740,AN7571
TRUE	TRUE	TRUE	TRUE	15	GO:0075262	negative regulation of spore-bearing organ development	0.01725	7	4	1.16	0.571	1.763	AN0363,AN1052,AN4483,AN6243
TRUE	TRUE	TRUE	TRUE	15	GO:0045991	carbon catabolite activation of transcription	0.01725	7	4	1.16	0.571	1.763	AN0182,AN0554,AN4785,AN7468
TRUE	TRUE	TRUE	TRUE	15	GO:0034411	cell wall (1->3)-beta-D-glucan biosynthetic process	0.01725	7	4	1.16	0.571	1.763	AN3729,AN3730,AN5740,AN7657
TRUE	TRUE	TRUE	TRUE	15	GO:2000769	regulation of establishment or maintenance of cell polarity regulating cell shape	0.01726	15	5	2.49	0.333	1.763	AN0134,AN0182,AN1334,AN5740,AN7030
TRUE	TRUE	TRUE	TRUE	15	GO:0006879	cellular iron ion homeostasis	0.01979	26	11	4.31	0.423	1.704	AN0176,AN0607,AN3681,AN4655,AN4990,AN5132,AN5823,AN7468,AN7567,AN7661,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0070301	cellular response to hydrogen peroxide	0.01994	18	7	2.98	0.389	1.7	AN0363,AN3688,AN5523,AN5918,AN6849,AN8643,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:1900445	positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.01994	18	7	2.98	0.389	1.7	AN0098,AN0182,AN1800,AN3688,AN3719,AN4479,AN4501
TRUE	TRUE	TRUE	TRUE	15	GO:0048584	positive regulation of response to stimulus	0.02359	93	24	15.41	0.258	1.627	AN0098,AN0170,AN0182,AN1283,AN1416,AN1652,AN1800,AN3102,AN3468,AN3688,AN3719,AN4080,AN4328,AN4443,AN4479,AN4501,AN5210,AN5525,AN5558,AN5660,AN5740,AN5746,AN8041,AN9090
TRUE	TRUE	TRUE	TRUE	15	GO:0061641	CENP-A containing chromatin organization	0.02388	11	5	1.82	0.455	1.622	AN3067,AN4360,AN6554,AN8039,AN8187
TRUE	TRUE	TRUE	TRUE	15	GO:0009847	spore germination	0.02449	56	16	9.28	0.286	1.611	AN0182,AN0363,AN10077,AN1052,AN2421,AN2742,AN2911,AN3307,AN3719,AN3813,AN4501,AN4544,AN5836,AN6010,AN7030,AN7619
TRUE	TRUE	TRUE	TRUE	15	GO:0009108	coenzyme biosynthetic process	0.02544	114	37	18.89	0.325	1.594	AN0270,AN10197,AN10586,AN10991,AN11252,AN1222,AN1778,AN1918,AN2493,AN2509,AN2526,AN2998,AN3223,AN3586,AN3639,AN3641,AN3738,AN3954,AN4439,AN4462,AN5200,AN5210,AN5604,AN5626,AN5746,AN5952,AN5953,AN6032,AN6643,AN6644,AN6645,AN6824,AN7513,AN8041,AN8188,AN8689,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0044249	cellular biosynthetic process	0.02561	2117	402	350.83	0.19	1.592	AN0057,AN0067,AN0086,AN0094,AN0096,AN0098,AN0121,AN0148,AN0170,AN0176,AN0182,AN0210,AN0228,AN0241,AN0263,AN0270,AN0271,AN0279,AN0333,AN0351,AN0363,AN0364,AN0410,AN0495,AN0554,AN0565,AN0582,AN0607,AN0608,AN0640,AN0654,AN0680,AN0689,AN0733,AN0734,AN0742,AN0766,AN0787,AN0802,AN0807,AN0863,AN0885,AN0889,AN0902,AN0918,AN0919,AN0928,AN0929,AN0936,AN0988,AN10080,AN10081,AN10120,AN10128,AN10156,AN10191,AN10197,AN10256,AN10290,AN1037,AN10378,AN10459,AN10467,AN10475,AN1052,AN10527,AN10533,AN10541,AN10550,AN10586,AN10593,AN1060,AN10610,AN10614,AN10682,AN1069,AN10709,AN10745,AN10906,AN10912,AN10991,AN11008,AN11098,AN11125,AN11131,AN11252,AN11419,AN11753,AN11776,AN1183,AN11891,AN11961,AN12017,AN1217,AN1222,AN1226,AN1227,AN12476,AN1265,AN1303,AN1334,AN1402,AN1414,AN1416,AN1425,AN1518,AN1536,AN1555,AN1624,AN1720,AN1761,AN1778,AN1800,AN1812,AN1848,AN1893,AN1918,AN1923,AN1924,AN1950,AN1984,AN1990,AN1993,AN2009,AN2016,AN2036,AN2135,AN2141,AN2148,AN2270,AN2284,AN2286,AN2290,AN2311,AN2375,AN2421,AN2493,AN2500,AN2509,AN2526,AN2581,AN2597,AN2667,AN2670,AN2742,AN2793,AN2852,AN2855,AN2885,AN2902,AN2911,AN2914,AN2919,AN2932,AN2944,AN2980,AN2984,AN2996,AN2997,AN2998,AN3050,AN3067,AN3071,AN3075,AN3102,AN3113,AN3150,AN3152,AN3214,AN3223,AN3224,AN3280,AN3307,AN3396,AN3433,AN3468,AN3506,AN3586,AN3587,AN3607,AN3638,AN3639,AN3641,AN3649,AN3663,AN3688,AN3719,AN3729,AN3730,AN3738,AN3748,AN3785,AN3832,AN3835,AN3869,AN3911,AN3919,AN3954,AN3957,AN4042,AN4071,AN4080,AN4135,AN4159,AN4210,AN4219,AN4222,AN4247,AN4295,AN4315,AN4323,AN4324,AN4329,AN4335,AN4361,AN4376,AN4389,AN4439,AN4443,AN4462,AN4464,AN4479,AN4501,AN4566,AN4591,AN4592,AN4727,AN4741,AN4742,AN4744,AN4770,AN4785,AN4794,AN4818,AN4859,AN4878,AN4888,AN4900,AN4923,AN4935,AN4956,AN4976,AN4985,AN4987,AN4991,AN5028,AN5119,AN5129,AN5130,AN5134,AN5170,AN5200,AN5203,AN5210,AN5218,AN5220,AN5279,AN5296,AN5349,AN5351,AN5415,AN5441,AN5492,AN5523,AN5566,AN5586,AN5604,AN5626,AN5651,AN5682,AN5715,AN5731,AN5740,AN5746,AN5747,AN5752,AN5775,AN5818,AN5823,AN5836,AN5849,AN5859,AN5870,AN5886,AN5893,AN5918,AN5924,AN5939,AN5952,AN5953,AN5955,AN5975,AN5992,AN6032,AN6048,AN6062,AN6067,AN6126,AN6129,AN6195,AN6243,AN6318,AN6330,AN6338,AN6359,AN6505,AN6506,AN6534,AN6541,AN6542,AN6555,AN6558,AN6643,AN6644,AN6645,AN6650,AN6679,AN6684,AN6694,AN6731,AN6733,AN6790,AN6824,AN6849,AN6857,AN6858,AN6921,AN6973,AN6982,AN7012,AN7146,AN7169,AN7189,AN7269,AN7303,AN7342,AN7387,AN7468,AN7507,AN7513,AN7542,AN7564,AN7572,AN7576,AN7600,AN7610,AN7657,AN7659,AN7661,AN7742,AN7872,AN7873,AN7878,AN7880,AN7896,AN8009,AN8010,AN8039,AN8041,AN8117,AN8121,AN8129,AN8168,AN8186,AN8188,AN8211,AN8226,AN8231,AN8251,AN8277,AN8283,AN8553,AN8565,AN8576,AN8590,AN8636,AN8639,AN8643,AN8667,AN8689,AN8694,AN8741,AN8777,AN8785,AN8797,AN8832,AN8858,AN8859,AN8861,AN8883,AN8885,AN8886,AN8907,AN8978,AN9008,AN9025,AN9083,AN9148,AN9397,AN9407,AN9408,AN9492
TRUE	TRUE	TRUE	TRUE	15	GO:0048518	positive regulation of biological process	0.02627	464	116	76.89	0.25	1.581	AN0056,AN0098,AN0148,AN0170,AN0182,AN0186,AN0241,AN0279,AN0363,AN0394,AN0410,AN0554,AN0641,AN0655,AN0689,AN0807,AN0988,AN10191,AN10227,AN1052,AN10550,AN10682,AN11131,AN1227,AN1265,AN1283,AN1303,AN1416,AN1425,AN1518,AN1612,AN1652,AN1800,AN1984,AN2126,AN2130,AN2555,AN2742,AN2852,AN2862,AN2911,AN2944,AN2965,AN2995,AN2996,AN3067,AN3102,AN3152,AN3224,AN3468,AN3506,AN3607,AN3688,AN3719,AN3729,AN3919,AN4080,AN4328,AN4361,AN4419,AN4443,AN4479,AN4483,AN4501,AN4563,AN4667,AN4785,AN4935,AN4969,AN4987,AN5028,AN5210,AN5218,AN5351,AN5457,AN5525,AN5558,AN5651,AN5660,AN5740,AN5746,AN5747,AN5752,AN5836,AN5893,AN6010,AN6129,AN6230,AN6243,AN6330,AN6505,AN6508,AN6540,AN6566,AN6733,AN6921,AN7030,AN7468,AN7542,AN7567,AN7572,AN7610,AN7661,AN7742,AN7896,AN8041,AN8672,AN8741,AN8858,AN8945,AN8978,AN9008,AN9090,AN9121,AN9397,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0010106	cellular response to iron ion starvation	0.0266	15	6	2.49	0.4	1.575	AN0241,AN0607,AN10080,AN5823,AN7485,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0006094	gluconeogenesis	0.0271	26	9	4.31	0.346	1.567	AN1761,AN1918,AN3223,AN4462,AN5210,AN5604,AN5746,AN7468,AN8041
TRUE	TRUE	TRUE	TRUE	15	GO:0080134	regulation of response to stress	0.02719	89	25	14.75	0.281	1.566	AN0170,AN0182,AN1652,AN2731,AN2911,AN3102,AN3468,AN3688,AN3719,AN4080,AN4310,AN4443,AN4479,AN4563,AN4987,AN5003,AN5129,AN5210,AN5525,AN5746,AN6505,AN6982,AN7513,AN8041,AN9090
TRUE	TRUE	TRUE	TRUE	15	GO:0009144	purine nucleoside triphosphate metabolic process	0.02732	84	20	13.92	0.238	1.564	AN0271,AN0357,AN11347,AN1624,AN1918,AN2286,AN3223,AN3641,AN3954,AN4388,AN4462,AN4859,AN4888,AN5210,AN5604,AN5746,AN8041,AN8118,AN8689,AN8861
TRUE	TRUE	TRUE	TRUE	15	GO:0042939	tripeptide transport	0.02736	8	6	1.33	0.75	1.563	AN12476,AN3150,AN3408,AN7188,AN7729,AN8915
TRUE	TRUE	TRUE	TRUE	15	GO:0042133	neurotransmitter metabolic process	0.02736	21	8	3.48	0.381	1.563	AN0554,AN10745,AN1429,AN2248,AN2944,AN5134,AN5447,AN7564
TRUE	TRUE	TRUE	TRUE	15	GO:0001101	response to acid chemical	0.02741	7	4	1.16	0.571	1.562	AN1037,AN11921,AN1547,AN9340
TRUE	TRUE	TRUE	TRUE	15	GO:0006720	isoprenoid metabolic process	0.02743	40	9	6.63	0.225	1.562	AN0241,AN0654,AN2311,AN3869,AN4071,AN4878,AN4923,AN6505,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0044413	avoidance of host defenses	0.02743	10	4	1.66	0.4	1.562	AN0182,AN0807,AN5003,AN7513
TRUE	TRUE	TRUE	TRUE	15	GO:0051503	adenine nucleotide transport	0.0275	17	3	2.82	0.176	1.561	AN5801,AN6920,AN7304
TRUE	TRUE	TRUE	TRUE	15	GO:0015868	purine ribonucleotide transport	0.0275	17	3	2.82	0.176	1.561	AN5801,AN6920,AN7304
TRUE	TRUE	TRUE	TRUE	15	GO:0043086	negative regulation of catalytic activity	0.02989	31	10	5.14	0.323	1.524	AN0697,AN0988,AN10030,AN1800,AN4500,AN4501,AN4987,AN5558,AN6982,AN9461
TRUE	TRUE	TRUE	TRUE	15	GO:0015696	ammonium transport	0.02989	13	7	2.15	0.538	1.524	AN0418,AN10905,AN1181,AN4328,AN5226,AN6014,AN7463
TRUE	TRUE	TRUE	TRUE	15	GO:0034309	primary alcohol biosynthetic process	0.02996	14	6	2.32	0.429	1.523	AN0807,AN1226,AN2286,AN4888,AN5918,AN8553
TRUE	TRUE	TRUE	TRUE	15	GO:0031331	positive regulation of cellular catabolic process	0.02999	35	9	5.8	0.257	1.523	AN10550,AN2944,AN2965,AN4419,AN5651,AN6540,AN7572,AN7610,AN9090
TRUE	TRUE	TRUE	TRUE	15	GO:0006826	iron ion transport	0.03001	13	5	2.15	0.385	1.523	AN0176,AN3690,AN4990,AN8251,AN8683
TRUE	TRUE	TRUE	TRUE	15	GO:1900239	regulation of phenotypic switching	0.03002	8	4	1.33	0.5	1.523	AN0182,AN1226,AN5611,AN5740
TRUE	TRUE	TRUE	TRUE	15	GO:0006817	phosphate ion transport	0.03002	8	4	1.33	0.5	1.523	AN0870,AN1612,AN3781,AN8956
TRUE	TRUE	TRUE	TRUE	15	GO:0001676	long-chain fatty acid metabolic process	0.03002	8	4	1.33	0.5	1.523	AN6014,AN6126,AN9407,AN9408
TRUE	TRUE	TRUE	TRUE	15	GO:0033212	iron assimilation	0.03002	8	4	1.33	0.5	1.523	AN0607,AN5823,AN7468,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0006189	'de novo' IMP biosynthetic process	0.03002	8	4	1.33	0.5	1.523	AN0495,AN4464,AN6541,AN8121
