hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	GO.ID	Term	weightedFisher	Annotated	Significant	Expected	richFactor	log10_pval	Genes
TRUE	TRUE	TRUE	TRUE	15	GO:0043619	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	0.00106	9	6	1.48	0.667	2.975	AN0241,AN2911,AN3688,AN7189,AN7513,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0006096	glycolytic process	0.00111	25	11	4.12	0.44	2.955	AN1918,AN2875,AN3223,AN3641,AN3954,AN4462,AN5210,AN5604,AN5746,AN8041,AN8689
TRUE	TRUE	TRUE	TRUE	15	GO:0015074	DNA integration	0.00111	25	11	4.12	0.44	2.955	AN0263,AN10066,AN10127,AN10256,AN10329,AN2670,AN4289,AN4335,AN4976,AN5956,AN8186
TRUE	TRUE	TRUE	TRUE	15	GO:0000768	syncytium formation by plasma membrane fusion	0.00128	29	12	4.78	0.414	2.893	AN1848,AN2701,AN3719,AN4264,AN4702,AN5131,AN5169,AN5457,AN5458,AN5776,AN6125,AN8831
TRUE	TRUE	TRUE	TRUE	15	GO:0046656	folic acid biosynthetic process	0.0019	7	5	1.15	0.714	2.721	AN2493,AN2998,AN4384,AN6032,AN8188
TRUE	TRUE	TRUE	TRUE	15	GO:0034251	regulation of cellular amide catabolic process	0.0019	7	5	1.15	0.714	2.721	AN1226,AN2270,AN2944,AN8667,AN8777
TRUE	TRUE	TRUE	TRUE	15	GO:0097308	cellular response to farnesol	0.00195	46	16	7.59	0.348	2.71	AN0179,AN0182,AN10518,AN1396,AN1800,AN2435,AN4159,AN4376,AN4479,AN4667,AN4695,AN5129,AN5564,AN5746,AN5886,AN5999
TRUE	TRUE	TRUE	TRUE	15	GO:0019521	D-gluconate metabolic process	0.00198	16	8	2.64	0.5	2.703	AN0285,AN1414,AN2493,AN3641,AN3954,AN5918,AN8553,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0006525	arginine metabolic process	0.00199	24	9	3.96	0.375	2.701	AN0565,AN2914,AN3957,AN5999,AN8075,AN8231,AN8667,AN8777,AN9090
TRUE	TRUE	TRUE	TRUE	15	GO:0048315	conidium formation	0.00253	132	45	21.77	0.341	2.597	AN0055,AN0182,AN0279,AN0363,AN0410,AN0863,AN1052,AN10610,AN1189,AN1536,AN1555,AN1848,AN2009,AN2412,AN2421,AN2523,AN2740,AN2742,AN2911,AN3416,AN3607,AN3688,AN3719,AN4563,AN4566,AN4695,AN4935,AN4987,AN5156,AN5296,AN5755,AN5757,AN5836,AN5893,AN6230,AN6243,AN6317,AN6318,AN6566,AN7030,AN7657,AN7757,AN8129,AN9121,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0070879	fungal-type cell wall beta-glucan metabolic process	0.0032	5	4	0.82	0.8	2.495	AN3729,AN3730,AN4052,AN7657
TRUE	TRUE	TRUE	TRUE	15	GO:0007234	osmosensory signaling via phosphorelay pathway	0.0032	5	4	0.82	0.8	2.495	AN1800,AN2005,AN3688,AN4479
TRUE	TRUE	TRUE	TRUE	15	GO:0042752	regulation of circadian rhythm	0.00321	24	9	3.96	0.375	2.493	AN0241,AN0410,AN1848,AN2412,AN3581,AN3607,AN4563,AN4987,AN5457
TRUE	TRUE	TRUE	TRUE	15	GO:0043935	sexual sporulation resulting in formation of a cellular spore	0.00366	146	46	24.07	0.315	2.437	AN0055,AN0078,AN0182,AN0363,AN0410,AN0640,AN0733,AN0807,AN1052,AN10610,AN10902,AN11891,AN1222,AN1536,AN1555,AN1848,AN2059,AN2412,AN2419,AN2505,AN2919,AN3148,AN3152,AN3607,AN3719,AN4169,AN4390,AN4419,AN4501,AN4566,AN4935,AN5028,AN5170,AN5523,AN5579,AN5759,AN5836,AN6243,AN6542,AN7169,AN7513,AN7657,AN8262,AN9121,AN9380,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0009408	response to heat	0.00375	73	24	12.04	0.329	2.426	AN0182,AN0410,AN0858,AN1015,AN1282,AN1652,AN2731,AN2911,AN4310,AN4462,AN4501,AN4702,AN4897,AN4987,AN5129,AN5523,AN5602,AN5755,AN5975,AN6849,AN7513,AN7572,AN8269,AN9450
TRUE	TRUE	TRUE	TRUE	15	GO:1900429	negative regulation of filamentous growth of a population of unicellular organisms	0.00382	19	9	3.13	0.474	2.418	AN0170,AN0689,AN1069,AN1226,AN4310,AN4745,AN4987,AN5220,AN8269
TRUE	TRUE	TRUE	TRUE	15	GO:0017144	drug metabolic process	0.00406	349	91	57.55	0.261	2.391	AN0170,AN0270,AN0357,AN0554,AN0660,AN0689,AN0807,AN10290,AN1052,AN1069,AN10709,AN10745,AN11347,AN1222,AN1226,AN12279,AN1277,AN1547,AN1555,AN1624,AN1918,AN2248,AN2286,AN2435,AN2436,AN2493,AN2523,AN2742,AN2855,AN2875,AN2998,AN3044,AN3223,AN3607,AN3641,AN3675,AN3719,AN3954,AN4384,AN4388,AN4443,AN4462,AN4501,AN4515,AN4566,AN4603,AN4859,AN4871,AN4888,AN5134,AN5210,AN5226,AN5415,AN5447,AN5525,AN5604,AN5626,AN5634,AN5669,AN5746,AN5820,AN5918,AN5953,AN6032,AN6279,AN6317,AN6318,AN6338,AN6499,AN6643,AN6644,AN6645,AN6650,AN7469,AN7564,AN7576,AN7600,AN7661,AN8009,AN8041,AN8118,AN8188,AN8231,AN8241,AN8689,AN8707,AN8741,AN8978,AN9008,AN9083,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0075308	negative regulation of conidium formation	0.00434	11	6	1.81	0.545	2.363	AN0363,AN1052,AN3607,AN5156,AN8129,AN9121
TRUE	TRUE	TRUE	TRUE	15	GO:0042981	regulation of apoptotic process	0.00438	8	5	1.32	0.625	2.359	AN0182,AN0394,AN10614,AN4501,AN8269
TRUE	TRUE	TRUE	TRUE	15	GO:0070588	calcium ion transmembrane transport	0.00438	17	6	2.8	0.353	2.359	AN1189,AN1628,AN1950,AN4814,AN4920,AN7571
TRUE	TRUE	TRUE	TRUE	15	GO:0019933	cAMP-mediated signaling	0.00448	14	5	2.31	0.357	2.349	AN0182,AN2130,AN2911,AN4419,AN4987
TRUE	TRUE	TRUE	TRUE	15	GO:1900377	negative regulation of secondary metabolite biosynthetic process	0.00448	8	4	1.32	0.5	2.349	AN1052,AN3675,AN7513,AN8797
TRUE	TRUE	TRUE	TRUE	15	GO:0006879	cellular iron ion homeostasis	0.00489	38	15	6.27	0.395	2.311	AN0176,AN0241,AN0607,AN10080,AN2508,AN3681,AN4655,AN4990,AN5132,AN5823,AN7468,AN7485,AN7567,AN7661,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0045944	positive regulation of transcription by RNA polymerase II	0.00534	108	27	17.81	0.25	2.272	AN0241,AN0689,AN10191,AN1227,AN1303,AN1425,AN1518,AN2852,AN2911,AN2944,AN2996,AN3224,AN3506,AN3675,AN3688,AN4785,AN4987,AN5651,AN5747,AN5752,AN6733,AN7468,AN7572,AN7661,AN8858,AN8978,AN9397
TRUE	TRUE	TRUE	TRUE	15	GO:0000909	sporocarp development involved in sexual reproduction	0.00561	110	31	18.14	0.282	2.251	AN0279,AN0410,AN0641,AN10223,AN1222,AN1402,AN1536,AN1848,AN2290,AN2412,AN2505,AN2701,AN2742,AN3036,AN3416,AN3607,AN3719,AN3813,AN4483,AN4702,AN4935,AN5156,AN5457,AN5651,AN5759,AN5836,AN6243,AN8741,AN9008,AN9408,AN9450
TRUE	TRUE	TRUE	TRUE	15	GO:0006633	fatty acid biosynthetic process	0.00706	49	18	8.08	0.367	2.151	AN0640,AN0918,AN1037,AN3638,AN4135,AN4353,AN4592,AN5028,AN6126,AN6555,AN6731,AN6973,AN7873,AN7880,AN8117,AN8907,AN9407,AN9408
TRUE	TRUE	TRUE	TRUE	15	GO:0006094	gluconeogenesis	0.00731	26	10	4.29	0.385	2.136	AN1761,AN1918,AN2875,AN3223,AN4462,AN5210,AN5604,AN5746,AN7468,AN8041
TRUE	TRUE	TRUE	TRUE	15	GO:0044416	induction by symbiont of host defense response	0.00748	12	6	1.98	0.5	2.126	AN2875,AN4443,AN5210,AN5525,AN5746,AN8041
TRUE	TRUE	TRUE	TRUE	15	GO:0070873	regulation of glycogen metabolic process	0.00748	12	6	1.98	0.5	2.126	AN11098,AN2421,AN4987,AN7610,AN7661,AN8667
TRUE	TRUE	TRUE	TRUE	15	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.00748	12	6	1.98	0.5	2.126	AN1096,AN3755,AN4984,AN5156,AN5822,AN9500
TRUE	TRUE	TRUE	TRUE	15	GO:0009108	coenzyme biosynthetic process	0.00754	114	38	18.8	0.333	2.123	AN0270,AN10197,AN10586,AN1222,AN1778,AN1918,AN2493,AN2509,AN2526,AN2875,AN2998,AN3223,AN3586,AN3639,AN3641,AN3738,AN3954,AN4384,AN4439,AN4462,AN5200,AN5210,AN5604,AN5626,AN5746,AN5952,AN5953,AN6032,AN6643,AN6644,AN6645,AN6824,AN7469,AN7513,AN8041,AN8188,AN8689,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0034605	cellular response to heat	0.00769	57	17	9.4	0.298	2.114	AN0182,AN0858,AN1652,AN2731,AN2911,AN4310,AN4501,AN4897,AN4987,AN5129,AN5523,AN5602,AN5755,AN5975,AN6849,AN7572,AN8269
TRUE	TRUE	TRUE	TRUE	15	GO:0006357	regulation of transcription by RNA polymerase II	0.00801	226	57	37.27	0.252	2.096	AN0241,AN0279,AN0410,AN0689,AN10191,AN10550,AN1060,AN11961,AN1227,AN1272,AN1303,AN1416,AN1425,AN1518,AN1720,AN2290,AN2421,AN2852,AN2855,AN2902,AN2911,AN2944,AN2996,AN3224,AN3468,AN3506,AN3675,AN3688,AN4210,AN4501,AN4741,AN4785,AN4935,AN4976,AN4987,AN5651,AN5747,AN5752,AN5836,AN5893,AN6129,AN6195,AN6733,AN7189,AN7303,AN7468,AN7513,AN7572,AN7610,AN7661,AN8039,AN8168,AN8251,AN8858,AN8978,AN9095,AN9397
TRUE	TRUE	TRUE	TRUE	15	GO:0006875	cellular metal ion homeostasis	0.00813	87	30	14.35	0.345	2.09	AN0176,AN0241,AN0607,AN10080,AN1189,AN1265,AN1628,AN1833,AN1950,AN2508,AN2919,AN3681,AN4655,AN4814,AN4920,AN4990,AN5132,AN5823,AN5856,AN6541,AN6566,AN7250,AN7468,AN7485,AN7567,AN7571,AN7661,AN8029,AN8251,AN8830
TRUE	TRUE	TRUE	TRUE	15	GO:0006696	ergosterol biosynthetic process	0.00815	34	12	5.61	0.353	2.089	AN0608,AN11008,AN2311,AN3869,AN4042,AN4329,AN4923,AN5823,AN6973,AN7146,AN7661,AN8283
TRUE	TRUE	TRUE	TRUE	15	GO:0062014	negative regulation of small molecule metabolic process	0.00831	11	7	1.81	0.636	2.08	AN1052,AN1226,AN1761,AN3675,AN4500,AN7513,AN8797
TRUE	TRUE	TRUE	TRUE	15	GO:0008643	carbohydrate transport	0.00832	26	9	4.29	0.346	2.08	AN10676,AN10689,AN3113,AN3515,AN5860,AN6669,AN8347,AN8689,AN9168
TRUE	TRUE	TRUE	TRUE	15	GO:0071333	cellular response to glucose stimulus	0.00832	15	7	2.47	0.467	2.08	AN0182,AN1052,AN2130,AN2911,AN3607,AN4987,AN5757
TRUE	TRUE	TRUE	TRUE	15	GO:0034221	fungal-type cell wall chitin biosynthetic process	0.00835	6	4	0.99	0.667	2.078	AN1069,AN10709,AN4501,AN4566
TRUE	TRUE	TRUE	TRUE	15	GO:0042128	nitrate assimilation	0.00835	6	4	0.99	0.667	2.078	AN1006,AN1007,AN8168,AN8667
TRUE	TRUE	TRUE	TRUE	15	GO:0006636	unsaturated fatty acid biosynthetic process	0.00835	6	4	0.99	0.667	2.078	AN1037,AN4135,AN5028,AN6731
TRUE	TRUE	TRUE	TRUE	15	GO:0015740	C4-dicarboxylate transport	0.00835	6	4	0.99	0.667	2.078	AN0066,AN2875,AN6118,AN8785
TRUE	TRUE	TRUE	TRUE	15	GO:0034635	glutathione transport	0.00835	6	4	0.99	0.667	2.078	AN12476,AN3150,AN7188,AN7729
TRUE	TRUE	TRUE	TRUE	15	GO:0043405	regulation of MAP kinase activity	0.00835	13	5	2.14	0.385	2.078	AN1358,AN4702,AN5660,AN5740,AN6982
TRUE	TRUE	TRUE	TRUE	15	GO:0005992	trehalose biosynthetic process	0.00851	9	5	1.48	0.556	2.07	AN0363,AN10533,AN5523,AN8639,AN9148
TRUE	TRUE	TRUE	TRUE	15	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	0.00851	9	5	1.48	0.556	2.07	AN0241,AN3688,AN4987,AN7572,AN7661
TRUE	TRUE	TRUE	TRUE	15	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	0.00851	9	5	1.48	0.556	2.07	AN0241,AN2911,AN3688,AN7661,AN9397
TRUE	TRUE	TRUE	TRUE	15	GO:0009409	response to cold	0.00851	9	5	1.48	0.556	2.07	AN10902,AN4702,AN7657,AN9340,AN9450
TRUE	TRUE	TRUE	TRUE	15	GO:0030476	ascospore wall assembly	0.00944	16	7	2.64	0.438	2.025	AN1555,AN3148,AN4390,AN4419,AN4566,AN6542,AN9380
TRUE	TRUE	TRUE	TRUE	15	GO:0009847	spore germination	0.01016	56	17	9.23	0.304	1.993	AN0182,AN0363,AN10077,AN1052,AN2421,AN2742,AN2911,AN3307,AN3719,AN3813,AN4501,AN4544,AN5836,AN6010,AN6125,AN7030,AN7619
TRUE	TRUE	TRUE	TRUE	15	GO:0044275	cellular carbohydrate catabolic process	0.0136	66	20	10.88	0.303	1.866	AN0034,AN0787,AN1015,AN10420,AN10550,AN10599,AN11778,AN2017,AN3368,AN3515,AN3641,AN3954,AN4102,AN4843,AN5672,AN6697,AN7610,AN8347,AN9064,AN9340
TRUE	TRUE	TRUE	TRUE	15	GO:0048523	negative regulation of cellular process	0.01426	365	77	60.19	0.211	1.846	AN0065,AN0241,AN0363,AN0410,AN0641,AN10191,AN1052,AN10610,AN10614,AN1226,AN1227,AN1272,AN1358,AN1761,AN1800,AN1950,AN1984,AN2126,AN2290,AN2500,AN2555,AN2731,AN2742,AN2862,AN2911,AN2965,AN2995,AN3067,AN3071,AN3468,AN3506,AN3587,AN3607,AN3675,AN3730,AN3919,AN3946,AN4295,AN4322,AN4360,AN4483,AN4500,AN4501,AN4935,AN4969,AN4987,AN5028,AN5129,AN5156,AN5170,AN5351,AN5482,AN5740,AN5747,AN5755,AN5822,AN5893,AN6067,AN6195,AN6243,AN6733,AN6982,AN7169,AN7303,AN7468,AN7506,AN7513,AN8039,AN8129,AN8168,AN8211,AN8251,AN8262,AN8797,AN8858,AN9121,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0006486	protein glycosylation	0.01466	55	11	9.07	0.2	1.834	AN0086,AN0210,AN0787,AN10709,AN4071,AN4727,AN5586,AN5682,AN6857,AN8226,AN9148
TRUE	TRUE	TRUE	TRUE	15	GO:0006334	nucleosome assembly	0.01471	17	7	2.8	0.412	1.832	AN0733,AN0734,AN3067,AN3468,AN3469,AN6554,AN8039
TRUE	TRUE	TRUE	TRUE	15	GO:0046777	protein autophosphorylation	0.01474	10	5	1.65	0.5	1.832	AN0235,AN1632,AN1800,AN4113,AN7572
TRUE	TRUE	TRUE	TRUE	15	GO:0015695	organic cation transport	0.01474	10	5	1.65	0.5	1.832	AN0418,AN10905,AN4328,AN6014,AN7463
TRUE	TRUE	TRUE	TRUE	15	GO:0071396	cellular response to lipid	0.01549	50	19	8.24	0.38	1.81	AN0179,AN0182,AN0771,AN1037,AN10518,AN1396,AN1800,AN2435,AN4159,AN4376,AN4479,AN4667,AN4695,AN5129,AN5564,AN5746,AN5886,AN5999,AN8269
TRUE	TRUE	TRUE	TRUE	15	GO:0007584	response to nutrient	0.01556	31	13	5.11	0.419	1.808	AN0182,AN0394,AN0554,AN2944,AN3587,AN3675,AN3688,AN4785,AN6195,AN6982,AN7468,AN7513,AN8168
TRUE	TRUE	TRUE	TRUE	15	GO:0043943	regulation of asexual sporulation resulting in formation of a cellular spore	0.01558	25	11	4.12	0.44	1.807	AN0182,AN0186,AN0641,AN1052,AN2059,AN2742,AN4987,AN5028,AN5836,AN8741,AN8945
TRUE	TRUE	TRUE	TRUE	15	GO:0006038	cell wall chitin biosynthetic process	0.01562	10	7	1.65	0.7	1.806	AN1069,AN10709,AN1555,AN4501,AN4566,AN6318,AN7576
TRUE	TRUE	TRUE	TRUE	15	GO:0006084	acetyl-CoA metabolic process	0.01567	15	6	2.47	0.4	1.805	AN1547,AN2311,AN3869,AN4923,AN5626,AN6279
TRUE	TRUE	TRUE	TRUE	15	GO:0033246	positive regulation of penicillin metabolic process	0.01568	11	5	1.81	0.455	1.805	AN0807,AN1052,AN3719,AN8741,AN9008
TRUE	TRUE	TRUE	TRUE	15	GO:0071852	fungal-type cell wall organization or biogenesis	0.01646	145	41	23.91	0.283	1.784	AN0235,AN0241,AN10311,AN1069,AN10709,AN11152,AN1189,AN1358,AN1555,AN1950,AN2412,AN3113,AN3148,AN3152,AN3719,AN3729,AN3730,AN3914,AN4052,AN4169,AN4390,AN4419,AN4501,AN4515,AN4566,AN5586,AN5660,AN5740,AN5746,AN6317,AN6318,AN6542,AN6566,AN6733,AN7511,AN7533,AN7576,AN7657,AN7700,AN8117,AN9380
TRUE	TRUE	TRUE	TRUE	15	GO:1900443	regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.01684	25	10	4.12	0.4	1.774	AN0182,AN0689,AN1800,AN3688,AN3719,AN4479,AN4501,AN4745,AN4987,AN7189
TRUE	TRUE	TRUE	TRUE	15	GO:0006541	glutamine metabolic process	0.01694	7	4	1.15	0.571	1.771	AN0565,AN4159,AN4376,AN5134
TRUE	TRUE	TRUE	TRUE	15	GO:0008361	regulation of cell size	0.01694	7	4	1.15	0.571	1.771	AN3688,AN3729,AN5740,AN7571
TRUE	TRUE	TRUE	TRUE	15	GO:0075262	negative regulation of spore-bearing organ development	0.01694	7	4	1.15	0.571	1.771	AN0363,AN1052,AN4483,AN6243
TRUE	TRUE	TRUE	TRUE	15	GO:0045991	carbon catabolite activation of transcription	0.01694	7	4	1.15	0.571	1.771	AN0182,AN0554,AN4785,AN7468
TRUE	TRUE	TRUE	TRUE	15	GO:0006469	negative regulation of protein kinase activity	0.01694	7	4	1.15	0.571	1.771	AN1358,AN1800,AN4987,AN6982
TRUE	TRUE	TRUE	TRUE	15	GO:0034411	cell wall (1->3)-beta-D-glucan biosynthetic process	0.01694	7	4	1.15	0.571	1.771	AN3729,AN3730,AN5740,AN7657
TRUE	TRUE	TRUE	TRUE	15	GO:0071472	cellular response to salt stress	0.01694	7	4	1.15	0.571	1.771	AN1624,AN2919,AN4479,AN5563
TRUE	TRUE	TRUE	TRUE	15	GO:0046352	disaccharide catabolic process	0.01695	15	5	2.47	0.333	1.771	AN10420,AN11778,AN2017,AN3515,AN9340
TRUE	TRUE	TRUE	TRUE	15	GO:2000769	regulation of establishment or maintenance of cell polarity regulating cell shape	0.01695	15	5	2.47	0.333	1.771	AN0134,AN0182,AN1334,AN5740,AN7030
TRUE	TRUE	TRUE	TRUE	15	GO:0043942	negative regulation of sexual sporulation resulting in formation of a cellular spore	0.01807	14	6	2.31	0.429	1.743	AN0363,AN1052,AN5170,AN6243,AN7169,AN8262
TRUE	TRUE	TRUE	TRUE	15	GO:0048584	positive regulation of response to stimulus	0.02305	92	25	15.17	0.272	1.637	AN0170,AN0182,AN1283,AN1416,AN1652,AN1800,AN2875,AN3102,AN3468,AN3675,AN3688,AN3719,AN4080,AN4328,AN4443,AN4479,AN4501,AN5210,AN5525,AN5558,AN5660,AN5740,AN5746,AN8041,AN9090
TRUE	TRUE	TRUE	TRUE	15	GO:0061641	CENP-A containing chromatin organization	0.0234	11	5	1.81	0.455	1.631	AN3067,AN4360,AN6554,AN8039,AN8187
TRUE	TRUE	TRUE	TRUE	15	GO:0044249	cellular biosynthetic process	0.02512	2113	406	348.42	0.192	1.6	AN0057,AN0065,AN0067,AN0086,AN0094,AN0121,AN0148,AN0170,AN0176,AN0182,AN0210,AN0228,AN0241,AN0263,AN0270,AN0279,AN0333,AN0351,AN0363,AN0364,AN0410,AN0495,AN0554,AN0565,AN0582,AN0607,AN0608,AN0640,AN0654,AN0680,AN0689,AN0733,AN0734,AN0742,AN0766,AN0787,AN0802,AN0807,AN0863,AN0885,AN0889,AN0902,AN0918,AN0919,AN0928,AN0929,AN0936,AN10080,AN10081,AN10120,AN10128,AN10156,AN10191,AN10197,AN10256,AN10290,AN10294,AN1037,AN10378,AN10459,AN10467,AN10475,AN1052,AN10527,AN10533,AN10541,AN10550,AN10586,AN10593,AN1060,AN10610,AN10614,AN10682,AN1069,AN10709,AN10745,AN10906,AN10912,AN11008,AN11098,AN11125,AN11419,AN11753,AN11776,AN1183,AN11891,AN11961,AN12017,AN1217,AN1222,AN1226,AN1227,AN12476,AN1265,AN1272,AN1303,AN1334,AN1402,AN1414,AN1416,AN1425,AN1518,AN1536,AN1555,AN1624,AN1720,AN1722,AN1761,AN1778,AN1800,AN1812,AN1848,AN1893,AN1918,AN1923,AN1924,AN1950,AN1984,AN1993,AN2001,AN2009,AN2016,AN2036,AN2135,AN2148,AN2270,AN2284,AN2286,AN2290,AN2311,AN2375,AN2421,AN2493,AN2500,AN2509,AN2526,AN2549,AN2581,AN2597,AN2670,AN2742,AN2793,AN2852,AN2855,AN2875,AN2885,AN2902,AN2911,AN2914,AN2919,AN2932,AN2944,AN2980,AN2984,AN2996,AN2997,AN2998,AN3050,AN3067,AN3071,AN3075,AN3102,AN3113,AN3150,AN3152,AN3188,AN3214,AN3223,AN3224,AN3280,AN3307,AN3396,AN3433,AN3468,AN3506,AN3586,AN3587,AN3607,AN3638,AN3639,AN3641,AN3649,AN3663,AN3675,AN3688,AN3719,AN3729,AN3730,AN3738,AN3748,AN3785,AN3832,AN3835,AN3869,AN3911,AN3919,AN3954,AN3957,AN4042,AN4071,AN4080,AN4113,AN4134,AN4135,AN4159,AN4210,AN4219,AN4222,AN4247,AN4295,AN4315,AN4323,AN4324,AN4329,AN4335,AN4353,AN4361,AN4376,AN4384,AN4389,AN4439,AN4443,AN4462,AN4464,AN4479,AN4501,AN4566,AN4591,AN4592,AN4727,AN4730,AN4741,AN4742,AN4744,AN4770,AN4778,AN4785,AN4794,AN4818,AN4859,AN4878,AN4888,AN4900,AN4923,AN4935,AN4956,AN4976,AN4985,AN4987,AN4991,AN5028,AN5119,AN5129,AN5130,AN5134,AN5170,AN5200,AN5203,AN5210,AN5218,AN5220,AN5279,AN5296,AN5349,AN5351,AN5415,AN5441,AN5492,AN5523,AN5566,AN5586,AN5604,AN5626,AN5651,AN5682,AN5715,AN5731,AN5740,AN5746,AN5747,AN5752,AN5775,AN5818,AN5820,AN5823,AN5836,AN5849,AN5859,AN5870,AN5886,AN5893,AN5918,AN5924,AN5939,AN5952,AN5953,AN5955,AN5975,AN5992,AN6032,AN6048,AN6062,AN6067,AN6126,AN6129,AN6195,AN6243,AN6318,AN6330,AN6338,AN6359,AN6534,AN6541,AN6555,AN6558,AN6643,AN6644,AN6645,AN6650,AN6679,AN6684,AN6694,AN6731,AN6733,AN6790,AN6824,AN6849,AN6857,AN6858,AN6921,AN6973,AN6982,AN7012,AN7146,AN7169,AN7189,AN7269,AN7303,AN7342,AN7387,AN7468,AN7469,AN7475,AN7507,AN7513,AN7564,AN7572,AN7576,AN7600,AN7610,AN7657,AN7659,AN7661,AN7742,AN7872,AN7873,AN7878,AN7880,AN7896,AN8009,AN8010,AN8039,AN8041,AN8117,AN8121,AN8129,AN8168,AN8186,AN8188,AN8211,AN8226,AN8231,AN8251,AN8277,AN8283,AN8553,AN8565,AN8576,AN8590,AN8636,AN8639,AN8667,AN8689,AN8694,AN8741,AN8777,AN8785,AN8797,AN8825,AN8832,AN8858,AN8859,AN8861,AN8885,AN8886,AN8907,AN8978,AN9008,AN9025,AN9083,AN9095,AN9148,AN9397,AN9407,AN9408,AN9492
TRUE	TRUE	TRUE	TRUE	15	GO:0006071	glycerol metabolic process	0.02584	23	8	3.79	0.348	1.588	AN0034,AN0351,AN1396,AN2286,AN4310,AN4829,AN5563,AN5589
TRUE	TRUE	TRUE	TRUE	15	GO:0010106	cellular response to iron ion starvation	0.026	15	6	2.47	0.4	1.585	AN0241,AN0607,AN10080,AN5823,AN7485,AN8251
TRUE	TRUE	TRUE	TRUE	15	GO:0048518	positive regulation of biological process	0.02609	464	113	76.51	0.244	1.584	AN0056,AN0148,AN0170,AN0182,AN0186,AN0241,AN0279,AN0363,AN0394,AN0410,AN0554,AN0641,AN0655,AN0689,AN0807,AN10191,AN1052,AN10550,AN10682,AN1227,AN1265,AN1283,AN1303,AN1416,AN1425,AN1518,AN1612,AN1652,AN1800,AN1984,AN2126,AN2130,AN2555,AN2742,AN2852,AN2862,AN2875,AN2911,AN2944,AN2965,AN2995,AN2996,AN3067,AN3102,AN3152,AN3224,AN3468,AN3506,AN3607,AN3675,AN3688,AN3719,AN3729,AN3919,AN4080,AN4328,AN4361,AN4419,AN4443,AN4479,AN4483,AN4501,AN4563,AN4667,AN4785,AN4935,AN4969,AN4987,AN5028,AN5210,AN5218,AN5351,AN5457,AN5525,AN5558,AN5651,AN5660,AN5740,AN5746,AN5747,AN5752,AN5820,AN5836,AN5893,AN6010,AN6129,AN6230,AN6243,AN6330,AN6508,AN6540,AN6566,AN6733,AN6921,AN7030,AN7468,AN7567,AN7572,AN7610,AN7661,AN7742,AN7896,AN8041,AN8672,AN8741,AN8858,AN8945,AN8978,AN9008,AN9090,AN9121,AN9397,AN9504
TRUE	TRUE	TRUE	TRUE	15	GO:0080134	regulation of response to stress	0.02688	89	26	14.68	0.292	1.571	AN0170,AN0182,AN1652,AN2731,AN2875,AN2911,AN3102,AN3468,AN3675,AN3688,AN3719,AN4080,AN4310,AN4443,AN4479,AN4563,AN4987,AN5003,AN5129,AN5210,AN5525,AN5746,AN6982,AN7513,AN8041,AN9090
TRUE	TRUE	TRUE	TRUE	15	GO:0009403	toxin biosynthetic process	0.02705	80	19	13.19	0.237	1.568	AN0148,AN0363,AN0807,AN1052,AN2742,AN2919,AN3607,AN3719,AN5028,AN5415,AN5820,AN5893,AN6243,AN6650,AN7169,AN7513,AN7600,AN8741,AN9008
TRUE	TRUE	TRUE	TRUE	15	GO:0042939	tripeptide transport	0.02709	8	6	1.32	0.75	1.567	AN12476,AN3150,AN3408,AN7188,AN7729,AN8915
TRUE	TRUE	TRUE	TRUE	15	GO:0042133	neurotransmitter metabolic process	0.02709	21	8	3.46	0.381	1.567	AN0554,AN10745,AN1429,AN2248,AN2944,AN5134,AN5447,AN7564
TRUE	TRUE	TRUE	TRUE	15	GO:0001101	response to acid chemical	0.02714	7	4	1.15	0.571	1.566	AN1037,AN11921,AN1547,AN9340
TRUE	TRUE	TRUE	TRUE	15	GO:0044413	avoidance of host defenses	0.02716	10	4	1.65	0.4	1.566	AN0182,AN0807,AN5003,AN7513
TRUE	TRUE	TRUE	TRUE	15	GO:0051503	adenine nucleotide transport	0.02722	17	3	2.8	0.176	1.565	AN5801,AN6920,AN7304
TRUE	TRUE	TRUE	TRUE	15	GO:0015868	purine ribonucleotide transport	0.02722	17	3	2.8	0.176	1.565	AN5801,AN6920,AN7304
TRUE	TRUE	TRUE	TRUE	15	GO:0043086	negative regulation of catalytic activity	0.02938	30	10	4.95	0.333	1.532	AN0697,AN10030,AN1358,AN1800,AN4500,AN4501,AN4987,AN5558,AN6982,AN9461
